time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.897,-7.041,-8.629999999999999,-4.107,17.505861837013363,-10.136086897419668,-5.661725920421965,2.252521932623882,0.6010913943868471,5.060407633232359,0.040999999999999925,-4.965810444233951,-5.9871198199871305,-1.9071150330631885,18.144614975255077,-10.363466938449783,-5.397106116838678,1.9419405922314912,0.17374752703603552,0.0463384916404479,0.49500637123812186,-2.306236782543657,-4.543275012753362,-3.391883261977132,6.674556747581479,-2.843832803931207,-1.8478452342283669,-0.27538872494556027,-1.763774191627494,-0.1892995070265473,-0.4455267152109422,-0.8965636710290897
1.936,-5.021,-8.65,2.843,16.776139676754536,-12.218439227974102,-2.7644793621113783,2.4663247659931873,0.3991567999311032,4.15824694287649,0.038999999999999924,-4.110492167272078,-6.9380974923546255,1.836061803985225,17.108272765407836,-11.303796142127892,-2.7443478706546727,2.1955369325462666,0.4060508504764808,5.481119249425593,0.3289579936906306,-2.567089039236574,-4.565602792199056,-3.68653339696552,4.841878189939166,5.600906419993589,-2.11747188747088,0.041096724526120454,-1.7454993984834046,-0.23537718323662415,-0.4627744466803059,-0.9577592977100741
1.972,-1.8909999999999998,-5.71,6.513,16.101918986709123,-13.291816717950615,0.6116855429464527,0.31084313978019007,6.271142535340825,3.461162439629955,0.03600000000000003,-1.3180507234728407,-4.804657675493288,4.786100793911485,16.216677355648272,-11.628271867613435,-0.19154211474002542,1.7856463577153985,0.37166786421219244,4.675824332555408,0.20720228368740357,-2.7893468073894114,-4.422156766321832,-5.850029943746019,-2.9391982023018333,2.206131791771426,-2.1451588594744635,0.023264645196787337,-1.4962838512702132,-0.3447975555781909,-0.44690916783104545,-1.024866537934313
2.009,3.129,-0.43999999999999995,6.603,15.70607831235681,-13.367214941636771,3.2057684101856245,0.5061454830783556,5.760633729132484,2.8764771402118545,0.03699999999999992,0.8750414080713595,-1.1846603095506214,5.316552736759695,15.355726276215428,-11.355213696715253,1.9760558679899487,1.383958830368904,0.11641346110802164,3.8890735389876667,0.2271131012793865,-2.897831216231079,-4.244484311507292,-1.6122449179959126,-2.718640467602201,-4.521560665292806,-2.465979490048348,-0.07866871892177449,-1.6283618452583244,-0.39565509173417474,-0.46213890509031696,-1.0715862956980733
2.048,7.489,1.93,1.803,15.324200272020452,-12.558778432112996,6.505487894006104,1.714785990084429,5.355891875594999,2.3944172008110205,0.039000000000000146,-2.431077001208805,2.0913888757638666,4.882363330066948,14.426844476357232,-10.58491480606786,3.598918740481544,1.249524844734041,6.01750256179475,3.222575930882332,0.20340277635003864,-2.879131079165387,-4.030236393997706,2.4559759385616413,-3.312627183672749,-4.137172685960338,-2.264293134546967,-0.19390441840600042,-1.7541927697085307,-0.5256822260302046,-0.4532011328889751,-1.1487150767331265
2.084,-27.161,7.73,10.343,13.594229917443672,-6.270182604252229,5.103813971729458,1.8826866641262834,4.983962211995007,1.152964503867454,0.03600000000000003,-6.2865150854212954,2.8780112812410903,3.3452989520202827,13.42975412200739,-9.55528313832486,4.701652551205022,1.1036153192673144,5.592907588015828,2.4712553211300694,0.045110871598716434,-2.776064330929365,-3.890074400352934,1.9283676337363989,-3.708007680147303,-6.4440921195848055,-2.34259131801293,-0.3236501841953089,-1.9702577021169012,-0.5690892521424945,-0.4766171569030203,-1.2039326196142552
2.12,9.109,-1.34,-5.007,11.229308780991357,-8.785725655151655,4.436225532841627,2.0158552860534504,5.207538889175481,6.204645490839841,0.03600000000000003,-0.7234547739597348,-0.22949644132393365,-1.3323624220876882,12.45017605306159,-8.499876195999672,5.4657536594710585,1.5298683558356299,5.327006676474493,1.5863297571376478,-0.13620432905220634,-2.718643828452535,-3.827062033404981,-1.2378289450678013,-0.5677923564233678,-0.7047243383596064,-2.1571137242056935,-0.4184538215342246,-2.121611955740441,-0.6911834915998574,-0.4760846406096327,-1.2897971031401254
2.158,6.609,-4.8,-6.757,11.044827479055554,-8.064555608227598,5.831441736885894,2.0528562661957306,5.483649976840984,5.769360375392456,0.03799999999999981,4.286947424533175,-4.399945792857106,-4.873146035040423,11.555211348645198,-7.49041887699445,6.068215909817788,1.916546051614974,5.257760738401618,0.7387542391379007,-0.008176805551840229,-2.810993033055218,-3.9801511948725743,-7.067209923230804,-0.36211314553639884,3.377634001848123,-2.472990016006272,-0.3995742905441375,-2.03626127124699,-0.7349769883286219,-0.5062333502008166,-1.358060846052003
2.2,3.6590000000000003,-8.54,-5.937,10.915149515632377,-6.991178118251086,7.120716455334105,2.029992452994605,5.963615521139425,5.241398276664171,0.04200000000000026,3.377740041731091,-6.635278749107682,-4.441210699114503,10.69506216111082,-6.459589178595983,6.521186603060674,1.995347667342518,5.4096916497877245,6.162888488485876,0.13370093153880355,-3.053529720231453,-4.16836516176799,-8.18057308498707,-0.6841969578225156,2.787562172561222,-2.6692056623409615,-0.4545800362266163,-1.9087199763395424,-0.8881197154793721,-0.5090790718540561,-1.4518537157334388
2.239,0.129,-10.16,-2.357,10.882337325694882,-5.665949617211791,8.163550683400718,1.9580848878124384,6.241646470982121,4.939281783143953,0.0389999999999997,1.8810542005565487,-3.447008322054544,-1.3469849057595946,9.728520611681807,-5.356745048107656,6.676931402054143,2.0141972232640555,5.7241127145345025,5.538671481510107,0.2599201650121291,-3.2763873626346647,-4.3075780838772015,-4.038181958891543,-0.7973870626123094,0.5402406439266447,-3.067891866674247,-0.45174605468721196,-1.8299388514032966,-0.9533127712774254,-0.5422233985437412,-1.5135302238469808
