time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.371,4.308,0.097,-6.784999999999999,0.5117654432697772,-0.6905395185515566,1.367587641985197,0.5846852994181004,6.277774786498404,6.204645490839841,0.038999999999999924,1.903,-5.770499999999999,-9.884999999999998,0.5693613085855902,-0.16938420390604972,1.2735580285340022,0.665144977935039,6.259187029964664,6.242824568227217,0.41066375000000077,-2.4142531249999992,-4.192440625000001,-1.2671565938197442,-1.9833120300437237,-4.246717416959799,-0.10010351129162733,-0.357969023009869,-0.7172582800846754
1.41,12.908,8.157,-7.324999999999999,-0.8921774070344615,-0.8367981098686813,2.658084090909804,0.5094616086571448,0.03595378259108319,6.221051585808588,0.038999999999999924,5.3505,-1.4855,-8.7275,0.188355932875228,-0.4413065013667663,1.7469785881374642,0.6065019150680295,6.276073090477709,6.228643768054763,0.5521070000000006,-2.5557451249999987,-4.555384375,-1.0355026581437379,-2.163089469721647,-4.673003346709798,-0.14500536670491515,-0.4388238522552936,-0.8911928349762323
1.451,14.338,15.557,-6.055,-1.2030205468146513,0.3315252914163229,5.849942226957034,0.3282964323001334,0.039269908169872414,6.273411463368418,0.04100000000000015,8.6905,4.1345,-7.512499999999999,-0.23135211899810837,-0.3535164399914515,2.82855912559835,0.5148721293383272,0.011170107212763741,6.233007091184749,0.8399475000000016,-2.5014406249999985,-4.8883043750000015,-0.4460822214311165,-2.34204344770383,-5.0173777819286665,-0.17537785673619977,-0.5311790770625162,-1.0898456481133214
1.491,19.818,17.727,-0.505,-1.0862580198562308,0.2802126114076896,5.8563999451894135,0.09058258817850572,0.023911010752322315,0.046949356878647465,0.040000000000000036,12.843,10.3845,-5.1674999999999995,-0.6674226326088916,-0.22889993139905632,3.933003476260362,0.3782564821384711,0.02343104520802396,6.25731080101877,1.270617500000002,-2.2110606249999982,-5.141904375000002,0.48462026929238156,-2.390383670571003,-5.195541128932988,-0.17460709577897446,-0.625827619428013,-1.2941040263305548
1.532,16.258000000000003,27.127,-2.1350000000000002,-0.2725855225764744,0.1700823356068474,3.841766389612358,6.19591884457987,0.00767944870877505,0.06649704450098395,0.040999999999999925,15.8305,17.142,-4.005,-0.8635103740704545,-0.013744467859455343,4.551548163167153,0.2102685416340169,0.026703537555513242,0.010384709049366269,1.858424250000001,-1.6467673749999991,-5.329940625000002,1.6155607361442885,-2.053204943159167,-5.267652562156463,-0.1315533851675228,-0.7169211860094813,-1.5085994969978882
1.575,11.187999999999999,25.497,-2.815,-0.13295918241692803,0.06640977803838424,1.6840158353717687,6.098878538168985,6.277774786498404,0.0752236907609556,0.04299999999999993,15.400500000000001,21.477,-2.8775,-0.6737058179160711,0.21205750411731103,4.308031099282644,0.036826447217080366,0.01636246173744692,0.04472406208235462,2.52989075,-0.8164588750000006,-5.477914375000001,2.5874087191287782,-1.151194836005767,-5.390228638106505,-0.04118954187915201,-0.7858157812615273,-1.7377439428035415
1.615,4.458,27.967,-7.875,0.1583362697409256,-0.23029619480065178,0.7546280086847883,6.055245306869127,0.0,0.06876597252857658,0.040000000000000036,12.930500000000002,24.5795,-3.3325,-0.3333666137771769,0.07160213256306736,3.0342025447145824,6.180952646244019,0.0065449846949788195,0.0643590161672909,3.09651075,0.1046711250000002,-5.602114375000001,3.1062607879293234,0.06027031001475419,-5.59736828759368,0.07268384826201013,-0.8076342717813476,-1.9574958813175454
1.656,3.298,26.017,-8.985,-0.6532418324364376,-0.4135557662600564,1.1450581623559197,6.014928201148058,0.012042771838760872,0.08726646259971647,0.040999999999999925,8.800500000000001,26.651999999999997,-5.4525,-0.2251125669222286,-0.10183996185386913,1.8563670990062087,6.09124272269151,0.003577924966588459,0.07443829259755816,3.5419962499999995,1.1549168749999983,-5.782206875000001,3.2772976403652714,1.3752388470977126,-5.8891022285540835,0.2035467960420491,-0.7782063340605421,-2.192968526898574
1.697,4.958,25.737000000000002,-7.225,-0.6347413423652978,-0.08299040593233037,1.296727274354227,5.965709916241818,0.0153588974175501,0.11449359893082801,0.04100000000000015,5.9755,26.304499999999997,-6.725,-0.31565152186943446,-0.16510814723866357,1.220107320191676,6.033690490606997,0.005497787143782222,0.08643743120501916,3.844904250000001,2.2405251250000022,-6.031845625000002,3.205751227373201,2.589650120810889,-6.261251831002756,0.3364492978306882,-0.6969261102184154,-2.4420507851194904
1.737,5.578,28.377,-7.034999999999999,-0.7307344512249859,0.09922196797587764,0.6204121892064244,5.93743558235951,0.008726646259971648,0.14189526818713902,0.040000000000000036,4.573,27.0245,-7.78,-0.46509533907144895,-0.15690509975429023,0.9542064086503398,5.993329751654628,0.009032078879070655,0.10310532556156501,4.055874250000001,3.307105125000003,-6.3219456250000015,2.998447387074853,3.657477125437326,-6.707177578454124,0.4605332701196494,-0.5719835652934511,-2.701419373308628
1.777,8.148,30.287,-5.875,-0.5342103774504244,0.22471114119426994,-0.2674368012830911,5.939529977461903,0.004363323129985824,0.16144295580947549,0.039999999999999813,5.4955,27.6045,-7.28,-0.6382320008692864,-0.043153265755559805,0.69869020615837,5.964400919302822,0.010122909661567111,0.12627457138178977,4.25724425,4.399685124999998,-6.623145625,2.7307438553774146,4.637725091761713,-7.237538237745155,0.5751170949686942,-0.4060795209494711,-2.980313689632612
1.816,14.208,29.507,-2.4450000000000003,0.345959164330316,0.3510729790386594,-1.529484383400191,5.998522106179311,6.281090912077193,0.15498523757709648,0.039000000000000146,8.223,28.477000000000004,-5.645,-0.3884317516775981,0.14800392056911915,0.03005456971934234,5.960299395560636,0.0065886179262786265,0.14320426512613477,4.524755000000002,5.493274375000002,-6.875183125000001,2.593132987847176,5.598330055973704,-7.736405887947044,0.6789326934115741,-0.2064764455686297,-3.272305600083611
1.858,21.868000000000002,20.627,-1.0150000000000001,0.9262811406184306,0.48319440341463016,-2.408781260554934,6.07601472496786,6.276727588947208,0.1275835683207855,0.04200000000000004,12.4505,27.1995,-4.0925,0.0018238690683340386,0.28955012290585924,-0.896322564007948,5.987875597742146,0.0011344640137964474,0.1464767574736241,4.958898500000002,6.6624808750000035,-7.079670625000001,2.813244886643379,6.700744859638267,-8.141666502340737,0.7924666287758759,0.05180412765922193,-3.605745120279655
