time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.06,0.039,-0.91,0.193,-0.008517206749732328,-0.009861110273767962,0.021589722847169857,6.281090912077193,6.250373117242093,4.584805412063904,0.03600000000000003,0.061144704780342375,-0.8793347170962303,0.19672763267774243,0.0005109661323747642,0.0003273809610311552,0.010260894340306555,6.282399909016188,6.249325919690897,4.584805412063904,0.006847727797902329,-0.10792785506527602,0.021732891951217467,0.06845967575329405,-0.08106214107741186,-0.8968902849022679,0.007298679213652879,-0.07331591939720632,-0.06658096725360517,0.0004166050650781072,-0.0062248073900098636,-0.0028347599272095163
1.098,0.069,-0.84,0.18300000000000002,-0.004153883619746504,0.004276056667386108,-0.0012740903539558606,6.281090912077193,6.250373117242093,4.584805412063904,0.038000000000000034,0.06146472759561039,-0.8669191175404778,0.20119436510006355,0.002044410545519997,0.0023909710795055757,0.006262112997809136,6.281876310240591,6.249849518466495,4.584805412063904,0.009151179738369576,-0.1411806925307425,0.029286896520549152,0.06927042039739079,-0.08708429263301397,-0.8851122959704928,0.009899615598836255,-0.07353379912856375,-0.1005501373413073,0.0007421138939240272,-0.009046640547631463,-0.006039430416132346
1.135,0.059,-0.88,0.233,0.006667157742618339,0.014049900478554353,-0.0056374134839416844,6.281090912077193,6.250373117242093,4.584805412063904,0.03699999999999992,0.0680543242383948,-0.8495949410694075,0.20780129118620336,0.0037401196088529083,0.00391286169867722,0.002381896701048965,6.281352711464992,6.250111317854294,4.584805412063904,0.011533620554672122,-0.1728953685104929,0.03684552036502049,0.07644466790695434,-0.09563194514230228,-0.8686973439431152,0.012570814104691639,-0.07987394141525467,-0.1329158473430626,0.0011581965083922352,-0.011814156995667829,-0.010333868546138344
1.171,0.089,-0.7999999999999999,0.233,0.016615534478986015,0.002007128639793479,-0.00895353906273091,6.281090912077193,6.250373117242093,4.584805412063904,0.03600000000000003,0.07123907989038995,-0.8297716463114798,0.17675244778893082,0.005072383956538367,0.004368225470345379,0.0001897644120442725,6.281090912077193,6.250373117242093,4.584805412063904,0.014074476663581496,-0.20318311351774393,0.044006566393104525,0.07873610497056824,-0.06728779985557296,-0.8450505293117874,0.015417535308685771,-0.08007284947419349,-0.16389044524446117,0.0016600783963181234,-0.01480056787605437,-0.01570425102955747
1.208,0.069,-0.83,0.043,0.00020943951023931956,0.008639379797371931,0.006230825429619756,6.281090912077193,6.250373117242093,4.584805412063904,0.03699999999999992,0.05948904849481419,-0.8183767912714071,0.12052406900061312,0.0056413439536155945,0.00365676376298596,0.0001787075342354937,6.281090912077193,6.250373117242093,4.584805412063904,0.016549579391319093,-0.23356079821152853,0.04941311516863303,0.06512392637496256,-0.013376290190595178,-0.8266713492466112,0.018121354121136673,-0.08444757427486885,-0.19465459018491812,0.0022837891200688147,-0.017711786536831354,-0.022315894942593242
1.245,0.009000000000000001,-0.8099999999999999,0.103,0.006667157742618339,0.0032288591161895096,-0.01000073661392751,6.281090912077193,6.250373117242093,4.584805412063904,0.037000000000000144,0.050502319165686996,-0.8097675843843763,0.10739214431117881,0.0054211345163280925,0.002117402561787731,0.0019057428913780772,6.281090912077193,6.250373117242093,4.584805412063904,0.01851074697768395,-0.2637773523990489,0.053456870433036124,0.05569322279169198,-0.0017441394542381111,-0.8165184140809155,0.020288277385585137,-0.08158414037508385,-0.22516558210913737,0.002994436889523542,-0.020960417748422326,-0.03010556848270783
1.282,0.079,-0.7899999999999999,0.15300000000000002,0.003525565089028546,-0.005497787143782138,0.007452555906015787,6.281090912077193,6.250373117242093,4.584805412063904,0.03699999999999992,0.06612465483844787,-0.8071762336701644,0.11937543193320459,0.004482023188198804,0.00022775464757243528,0.0043671535851934045,6.281090912077193,6.250373117242093,4.584805412063904,0.020590262811269886,-0.29355781968210387,0.057669888132834954,0.07169481813054672,-0.01344934426755591,-0.8153743950607572,0.02255631762776143,-0.08486446797959513,-0.25518806279270084,0.003786368755994093,-0.023824785983140553,-0.03897212304670132
1.319,0.109,-0.7999999999999999,0.083,0.009983283321407566,-8.726646259971648e-05,0.010768681484805013,6.279869181600797,6.251594847718489,4.584805412063904,0.03699999999999992,0.07508232304092671,-0.8310725728284161,0.1298090817955792,0.0028245973909797684,-0.0016615488066189467,0.006281964249053293,6.280785479458094,6.250678549861192,4.584805412063904,0.023321773870262266,-0.323835075199068,0.062271540197057544,0.0812547457428322,-0.020480746496508204,-0.8403258770112283,0.02551424669195123,-0.08252174828567581,-0.2858251318556044,0.004672113022782717,-0.02717103746223171,-0.04899706505271285
1.358,0.028999999999999998,-0.93,0.163,0.0056199601914217415,0.0032288591161895096,0.021589722847169857,6.279869181600797,6.252642045269686,4.583758214512708,0.039000000000000146,0.06622740563055736,-0.8600314650709873,0.1652317335417956,0.0007280005879104736,-0.0032714381000734194,0.006546934230403088,6.280480046838996,6.25124578186809,4.584543612676105,0.026071274544015637,-0.3568186332512693,0.06788205905251013,0.07379533135059103,-0.051999816244457125,-0.8736085989270763,0.02851780007661114,-0.0867564700543033,-0.31919706192852726,0.005730005687500518,-0.030180899846522027,-0.06077212886553067
1.393,0.079,-0.82,0.253,-0.010786134777324957,-0.013177235852557189,-0.0012740903539558606,6.279869181600797,6.252642045269686,4.584805412063904,0.03499999999999992,0.06706349170078413,-0.8611025698626763,0.19819268708329668,-0.001061287727320391,-0.0042294804631938625,0.004813423481163198,6.280174614219896,6.251813013874989,4.584543612676105,0.028352146872070248,-0.3870953127269265,0.07437706014515381,0.07583816302492605,-0.08454932796044679,-0.8788489478442503,0.03109885200059338,-0.08629669388402371,-0.3500768246251038,0.006769781956288502,-0.03352840876172973,-0.07250117107830428
1.431,0.089,-0.86,0.17300000000000001,-0.018291050560900576,-0.014224433403753787,0.007452555906015787,6.279869181600797,6.252642045269686,4.584805412063904,0.038000000000000034,0.06240099550801212,-0.8692778608227749,0.19483257125991638,-0.001954819923707856,-0.004258487952253609,0.0017250987245669245,6.279869181600797,6.252380245881886,4.584543612676105,0.030896403488679676,-0.4197745247076828,0.08193936495181507,0.07125318888219562,-0.08035284704996763,-0.8865461169199512,0.03397107406660504,-0.09251140841223518,-0.3833957847018399,0.008009214966919396,-0.03656725471954023,-0.08642162088368814
1.469,0.009000000000000001,-0.93,0.18300000000000002,0.01329940890019679,0.005323254218582705,-0.0012740903539558606,6.279869181600797,6.252642045269686,4.584805412063904,0.038000000000000034,0.04829969375890465,-0.8761403449345502,0.18087749287566196,-0.002212905188837667,-0.0035644050515050325,-0.001345946485609483,6.279869181600797,6.252642045269686,4.584543612676105,0.03297506432696559,-0.45314380126271203,0.08905013270180306,0.056704661585259164,-0.06608212900558937,-0.891677725105215,0.036387889349020305,-0.0922759032561252,-0.41742183240640796,0.009345815099424934,-0.04047757301839154,-0.10164820715893001
1.504,0.059,-0.84,0.203,0.008936085770210968,0.0009599310885968813,-0.017680185322702557,6.279869181600797,6.252642045269686,4.584805412063904,0.03499999999999992,0.05286098287617794,-0.8440376208604616,0.1532125307073165,-0.0025528239004551888,-0.0027579157398637285,-0.002920717986504733,6.279869181600797,6.252642045269686,4.584805412063904,0.034658130553767666,-0.48328558014683504,0.09501887316912973,0.06031254457797978,-0.04283989966274733,-0.8562680704473217,0.03834162909096159,-0.0972641961672915,-0.448027004769844,0.010655537917531113,-0.043361975999062774,-0.116787194262522
1.542,0.079,-0.77,0.033,-0.01514945790731078,-0.006544984694978736,-0.015585790220309363,6.281090912077193,6.251594847718489,4.584805412063904,0.038000000000000034,0.0614606729713915,-0.807334419069117,0.12498821243104755,-0.003185769860248624,-0.002317849311381304,-0.002214980727280461,6.280174614219896,6.252380245881886,4.584805412063904,0.03689606695707219,-0.5146338421603323,0.10017188114027038,0.0677103750687391,-0.019262275596640815,-0.8162307281825179,0.040847684448521306,-0.09535225004244063,-0.47979771388436593,0.012155918466620081,-0.04749727203265806,-0.1344307926290502
1.579,0.049,-0.8099999999999999,0.15300000000000002,-0.01619665545850738,0.0009599310885968813,0.013910274138394808,6.279869181600797,6.251594847718489,4.585852609615101,0.03699999999999992,0.05738462284055857,-0.7985822666351283,0.15060130579864395,-0.003783988929013815,-0.0023288069031831885,0.0003990849558476411,6.280174614219896,6.252118446494087,4.585067211451703,0.039107782472333506,-0.5442000799238823,0.10506658799014541,0.06443775217491314,-0.04608805021866587,-0.8108212210793421,0.043285198672780245,-0.09933760235633474,-0.5096921550376132,0.013716609642153741,-0.050586393509567715,-0.15272801908981481
1.614,0.049,-0.7999999999999999,0.273,0.01329940890019679,-0.00445058959258554,0.0008203047484373349,6.279869181600797,6.252642045269686,4.585852609615101,0.03500000000000014,0.055639660967852556,-0.7986667415807525,0.17217683048612178,-0.004239951549058946,-0.002715925886697227,0.0037706946541827694,6.280174614219896,6.252118446494087,4.585329010839502,0.041059573330383264,-0.5722434240327889,0.11093531578971075,0.06336407042307793,-0.06773397933571586,-0.8136376955124736,0.04551644892015211,-0.09857618808684424,-0.5382771311532325,0.015266866512860362,-0.05459055522256269,-0.1710739220959714
1.652,0.059,-0.78,0.053,-0.0052010811709431014,-0.0011344640137963143,0.0051836278784231585,6.279869181600797,6.252642045269686,4.585852609615101,0.03799999999999981,0.06342930776255416,-0.8063523181947116,0.14621917287614683,-0.0047548140707371405,-0.0034517970443535364,0.006783540848442351,6.280174614219896,6.252118446494087,4.585590810227302,0.04329114454322425,-0.6026027024234655,0.11705474340781388,0.07036675763726104,-0.04100047747592496,-0.8179088365607574,0.04801464487141789,-0.10369046181736773,-0.5691124449776971,0.01704728471093338,-0.05785806112543555,-0.19210905694969632
1.693,0.099,-0.84,0.193,-0.009564404300928926,-0.0011344640137963143,0.018273597268380633,6.279869181600797,6.252642045269686,4.585852609615101,0.04100000000000015,0.06208774683767637,-0.8297641349572898,0.12689014564255544,-0.005129669048129629,-0.004391847575019949,0.008792883302016585,6.279869181600797,6.252380245881886,4.585852609615101,0.04595706572874201,-0.6361828635736472,0.12252830324385874,0.06871648090020735,-0.019146025743985398,-0.838675140910287,0.050967181289790144,-0.10183062296383584,-0.6031335618585607,0.019071446932928594,-0.06269380024743276,-0.21614058059525662
