time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.827,-0.032,13.607000000000001,-8.465,-0.48307223036699054,0.05995205980600522,0.08372344421816798,0.19530234329816545,-0.4625122517784973,0.03717551306747922,0.040999999999999925,2.903,16.6295,-8.4475,1.530426861196268,0.18888825829708633,-0.2595828196491166,0.12518374059929327,-0.4477205863678454,0.07203846487606595,4.9688755,-0.8178629999999986,-22.083828750000002,-5.208329512132142,-3.011423248542971,-21.837095722457786,-1.345585778130126,-2.3675642422907734,-8.295226528707472
1.869,4.968,14.937000000000001,-7.295,-0.205913945150291,-1.0352420458204366,1.105962787111247,0.1439896632895322,-0.4253367387110181,0.02844886680750757,0.04200000000000004,2.603,16.139499999999998,-8.82,0.8740085295212003,-0.14734942209962126,-0.32062571023761827,0.1448186946842295,-0.44662975558534895,0.03167772592369708,5.0845015,-0.129713999999998,-22.44644625,-5.174390576296435,-1.5714528469526692,-22.371145446605464,-1.5636228999871262,-2.463804640296182,-9.2235995932578
1.912,5.288,15.317,-6.654999999999999,-0.5190260129580737,-0.6699446333780235,0.4066093558371189,0.11344640137963143,-0.39479347680111737,0.032812189937493394,0.04299999999999993,3.173,15.622000000000002,-8.3475,-0.11921471455747266,-0.3914337179910283,-0.16193164800003385,0.1538071403320003,-0.43353978619539146,0.027052603405912107,5.2086855,0.5531582500000009,-22.8155475,-4.836580462865912,-0.8707577660322283,-22.887439060570493,-1.7788587773291162,-2.5163121684753573,-10.196659160162081
1.958,4.258,11.607000000000001,-6.375,0.02865830631774689,-0.7385360729814007,0.1055400598680971,0.10262536001726658,-0.3621558197888234,0.04153883619746504,0.04600000000000004,3.6205,13.867,-7.1975,-0.2948384705394021,-0.5959426730934638,0.42545891175865774,0.1388409419961489,-0.4111995717698641,0.03499385150248631,5.364936,1.2314052500000017,-23.1730825,-4.235876587986048,-0.3430732013653285,-23.435662995432544,-1.9875252894987114,-2.5442302807255013,-11.262090507450152
2.002,3.338,9.637,-5.955,0.636207418936973,-0.8607091206210037,0.2102598149877569,0.09930923443847736,-0.33265975543011916,0.023911010752322315,0.04399999999999982,4.463,12.874500000000001,-6.57,-0.015018558213411193,-0.8261079682002161,0.45709300445105494,0.1148426647812269,-0.37873644768276954,0.03167772592369708,5.5427729999999995,1.8197182499999993,-23.4759675,-3.370370890322107,0.41422201320700525,-23.950444198081428,-2.1548627340214903,-2.5426650068649845,-12.304584865707454
2.044,4.298,9.807,-7.215,0.9393711100083881,-0.960018355059481,0.3552966758284857,0.0916297857297023,-0.2944370448114434,-0.013089969389957472,0.04200000000000026,4.2955000000000005,11.592,-6.55,0.2713027055762586,-0.8073020455099773,0.2694264766303647,0.10175269539126942,-0.34601152420787584,0.021293016874330817,5.726701500000001,2.3335147500000026,-23.7514875,-2.472864422439266,1.2207673383612834,-24.38787051538224,-2.27757067558948,-2.5083302304820503,-13.319689474690197
2.086,5.038,10.207,-7.555,0.5533042794672424,-0.6469062872516983,0.29979520561506595,0.08290313946973066,-0.26406831582674206,-0.04590215932745086,0.041999999999999815,4.2330000000000005,10.3145,-6.775,0.5393852786825876,-0.8015424589783959,0.24272293907485137,0.09411687991379422,-0.313330233964282,0.0016144295580947533,5.9058,2.7935512500000006,-24.0313125,-1.5639877765386352,2.186205269853056,-24.75804579226594,-2.3623445717680154,-2.4367838057095494,-14.351753717150803
2.128,4.8580000000000005,11.137,-9.625,-0.5136154922768913,-0.15507250403969622,-0.12571606602115157,0.08080874436733745,-0.24975661596038856,-0.04468042885105484,0.04200000000000026,4.383,10.197000000000001,-7.5875,0.403816829033928,-0.6556765667429698,0.18490890760253925,0.08866272600131195,-0.2852304330071733,-0.019940386704035216,6.086736000000001,3.224292750000003,-24.332925,-0.7549287291846651,3.1733266492046237,-25.07779373306836,-2.411041818388205,-2.3242336354093376,-15.39830634718283
2.169,0.318,6.7170000000000005,-8.075,-0.6411990605976767,-0.38737582748014143,-0.39397317205268,0.09389871375729493,-0.24434609527920614,0.0020943951023931952,0.040999999999999925,3.628,9.467,-8.1175,0.08446520915026565,-0.5373432434577542,0.03385066084242999,0.08731009583101633,-0.26315201796944504,-0.025394540616517493,6.250961500000001,3.6274047500000024,-24.654877499999998,-0.09516031694453897,3.7152199627660774,-25.422109561898168,-2.428468643833854,-2.1830184298639383,-16.43355436472964
2.213,2.2680000000000002,7.2669999999999995,-7.074999999999999,0.5674414464083964,-1.2654509741584885,0.16016886545551962,0.09704030641088472,-0.20507618710933373,-0.0010471975511965976,0.04400000000000004,3.1205000000000003,8.832,-8.0825,-0.008517206749732303,-0.6137013982325061,-0.014931291750811503,0.08866272600131195,-0.24081180354391762,-0.02238384765682728,6.399428500000001,4.029982750000003,-25.0112775,0.5719374422673047,4.026220554564246,-25.811235613237372,-2.417979547076753,-2.012706738482671,-17.560687958582623
