time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.828,-11.282,-9.263,22.404999999999998,1.8785327805065368,9.28296995904484,8.803911985957438,0.8454374896660531,0.08831366015091306,1.9537215646824524,0.04200000000000004,-6.9245,10.612000000000002,-1.0149999999999997,-2.573671241637098,16.384758318641065,14.596179807782317,0.6147049625524019,0.2579596634447619,2.2389519976896257,0.8623472500000011,3.2851583750000026,-14.904928125000001,6.3154700777097466,-12.146861863002412,6.801571533000419,1.0948617172531163,-4.027129560300766,0.5618085178477565
1.87,-19.852,5.827,15.295,-1.3164669481942828,4.8355219591128895,1.019743522062727,1.0330603842554436,0.013089969389957472,1.8947294359650442,0.04200000000000004,-9.161999999999999,7.734500000000001,5.424999999999999,-1.4678306275734911,11.998527742222818,10.558491482987336,0.635168948032037,0.21022490840271696,2.0693059943957772,0.5245307500000008,3.670434875000003,-14.812318125000001,5.633742924484389,-13.510502967329716,4.345025103047445,1.3457951902991934,-4.565934221737741,0.7958870472047619
1.915,-15.422,0.29700000000000004,18.674999999999997,-0.24954717645014923,-1.2534082023197277,-1.7422400192182996,1.1595967550250326,0.09267698328089889,1.9558159597848457,0.04499999999999993,-10.036999999999999,2.8295000000000003,12.802499999999998,-0.39305687419538293,6.426825904618719,5.399690913173796,0.9171705219230191,0.12077678423800761,1.9645862392761173,0.09255325000000153,3.9081248750000026,-14.402199375000002,4.8710918358733,-13.735144399061351,3.213039938026265,1.5821539724072409,-5.178961287481539,0.96594351062892
1.959,-6.482,-0.063,15.095,0.6252118446494088,-1.2469504840873487,-0.947068012009683,1.1278317626387357,0.12217304763960307,1.9493582415524666,0.04400000000000004,-13.2595,-0.8005,17.8675,0.2344326251278784,2.9045333079376636,1.7835868691980459,1.0414815978963148,0.07906341511534312,1.9384063004962022,-0.41996974999999886,3.9527628750000026,-13.727459375000002,4.273993633446174,-13.382039371001655,2.6263759295637694,1.7833458527322694,-5.775539330422926,1.094410659715901
2.0,-5.662,0.717,14.875,0.9350077868784022,-0.6142686302394043,-0.036180675393842454,1.0887363873940628,0.12322024519079966,1.9188149796425658,0.040999999999999925,-11.8545,1.6945,15.985,-0.0014486232791552645,0.4302236606166022,-0.4264362961397746,1.1023063223283174,0.08779006137531478,1.9296796542362307,-0.9348067499999979,3.9710898750000023,-13.033483125000004,4.251828723289232,-12.822647637606499,2.0041858432865047,1.9581252110453449,-6.312735414099392,1.1893371760593314
2.044,-2.8819999999999997,0.707,13.215,0.6405707420669589,0.06326818538479445,0.9029809951043063,1.0438814256178086,0.09058258817850572,1.8826866641262834,0.04400000000000004,-7.612,0.4145,15.465,0.4878107992861552,-0.7628397828154215,-0.45562692787937964,1.105011582668908,0.10716321607245184,1.9266689612765404,-1.3630697499999984,4.017487875000002,-12.341583125000003,4.280269494354275,-12.256401746545269,1.3314470636883193,2.145831371833502,-6.864474500550731,1.2627211000127776
2.088,-3.8419999999999996,2.917,13.965,1.5066031169065452,-0.057857664703612026,0.4109726789671047,1.0210176124166828,0.06771877497737998,1.8325957145940461,0.04400000000000004,-4.717,1.0695,14.287500000000001,0.9268483726253287,-0.4639521484113926,0.08267624666697136,1.070366797016824,0.10092366399657211,1.8958638999788406,-1.6343077499999987,4.050135875000002,-11.687028125000003,3.932754055542109,-11.832783410838308,0.42411214674896947,2.3265178899312224,-7.39443657401317,1.301343402642398
2.13,-1.892,3.957,12.515,1.262257021627339,-0.6502224128304875,0.5736373652529764,0.9740682555380353,0.04468042885105484,1.7802358370342162,0.041999999999999815,-3.5694999999999997,2.0744999999999996,13.6425,1.0861096668698114,-0.3147701305971773,0.4628525909826362,1.0319259202416475,0.08155050929943505,1.853583298849278,-1.8083242499999979,4.116159875000002,-11.100498125000005,3.5004735029139433,-11.44288306667752,-0.49089684310349835,2.482615668658799,-7.8832255700410006,1.299940924018953
2.172,-0.972,5.927,12.395,1.359297328038224,-0.3971496712913097,0.4687430772081171,0.9272934315845873,0.02181661564992912,1.7299703545767795,0.04200000000000026,-2.397,3.377,13.0225,1.1921820521597668,-0.2604903908601537,0.5890835291331261,0.9915651812892783,0.05619960191421741,1.8063721425828312,-1.9336207499999987,4.230641375000003,-10.540533125000001,3.070271686639172,-11.015856849537158,-1.4015647857455362,2.6206013176394154,-8.354859108281511,1.260199229813123
2.214,-0.852,6.537000000000001,12.355,0.9524610793983456,-0.46591564381988626,0.3357489882061491,0.8934340440958972,0.0054105206811824215,1.6852899257257246,0.041999999999999815,-1.8895,4.8345,12.807500000000001,1.2701546364926133,-0.39278634816132385,0.44727552740858684,0.9539533359088015,0.03490658503988659,1.7570229579826915,-2.0236372499999984,4.403082875000003,-9.998103125000004,2.768488117064662,-10.513433801381543,-2.290741336659486,2.7432152735171953,-8.806974211950802,1.1826608012426179
2.258,-0.242,6.747,11.105,1.280757511698479,-0.1625774198232718,0.35320228072609244,0.8585274590560107,6.271142535340825,1.6372933712958806,0.04400000000000004,-0.9894999999999999,5.792,12.092500000000001,1.213693235190597,-0.41896628694123883,0.4328329278483337,0.9133307975686336,0.01496619833585134,1.7081973721581503,-2.0869752499999983,4.6368658750000025,-9.450303125000003,2.536066196196215,-9.939071024379842,-3.153958689025714,2.8599154684089347,-9.256929318117553,1.0628774006775434
2.306,-0.07200000000000001,6.747,9.805,2.3225445422138944,0.2976659039276329,0.3760660939272181,0.8518952078984323,6.252642045269686,1.5392058673337992,0.04800000000000004,-0.5345,6.4895,11.415000000000001,1.4787651153372359,-0.18199420775170874,0.38344011001689415,0.882787535658732,6.279345582825199,1.647939879733046,-2.1235512499999984,4.931621875000003,-8.886123125000003,2.427143086844802,-9.236820049647651,-4.0723064998135365,2.9790324912019193,-9.717150703894214,0.8894470361454012
2.35,-1.312,9.417,6.405,3.3981909602179994,0.8017169919035952,0.488465297755653,0.8595746566072073,6.231872627170953,1.4170328196941961,0.04400000000000004,-0.6194999999999999,7.362,9.9175,1.9884885233821796,0.11772245804701753,0.38837066515377816,0.8658578419143872,6.261063258910558,1.5697054960124002,-2.1489392499999984,5.2363548750000035,-8.416808125000003,2.408975451917559,-8.46667650574762,-5.039071095873999,3.0854270990546913,-10.10662762811291,0.6889967290402752
2.393,0.598,10.477,3.815,3.938195830785045,0.9914342815953789,0.24202480737405369,0.8836602002847291,6.2111032090722205,1.273043156404664,0.042999999999999705,-0.257,8.347000000000001,7.782500000000001,2.7349222112288545,0.4820599394008338,0.3649396199457543,0.8634143809615953,6.241690104213421,1.466643803682135,-2.1677839999999984,5.574098375000001,-8.036258125000005,2.492150825265956,-7.554618622067035,-6.088368135691734,3.190801314014136,-10.451085473360923,0.4497567855616136
2.435,-0.07200000000000001,10.497,3.765,3.8170699806966386,0.9696176659454497,0.6259972428128062,0.9021606903558689,6.18055994716232,1.124690169985146,0.04200000000000026,-0.21450000000000002,9.284500000000001,5.947500000000001,3.3690003284783945,0.7651087108430142,0.43313836046743276,0.8743226887865596,6.219044457168795,1.3384930033544513,-2.1776854999999986,5.9443598750000035,-7.747928125000003,2.659829581401847,-6.4590864854636525,-7.163353059970369,3.2989929025541604,-10.745373280619068,0.1714706404527077
2.477,-1.422,12.287,5.425000000000001,2.77318855507883,0.29661870637643634,0.7644018524959566,0.8967501696746866,6.144606164571236,1.002517122345543,0.041999999999999815,-0.552,10.6695,4.852500000000001,3.4816613316946285,0.7648469114552151,0.5302223001096174,0.8855364292306227,6.1920354869941825,1.2043208171073871,-2.1937819999999983,6.363393875000002,-7.521128125000004,2.839208919372994,-5.2415452580515876,-8.144809719356699,3.414472711070432,-10.991086547232888,-0.1500007779131593
2.518,-0.922,10.367,2.125,2.3967210354236532,0.1536762406381007,0.9488831544317572,3.0281462522101616,6.106383453952561,0.8868017929383188,0.040999999999999925,-0.4545,10.907,3.7825,3.2312938504960416,0.6028367236388414,0.6453267642786434,1.4276793281313616,6.160663193689585,1.0717630604184178,-2.2144152499999983,6.805712125000001,-7.344110625000004,5.474596658714904,-5.575608200796236,-6.640685048671101,3.5849057254212333,-11.212838193139268,-0.45310342065772863
2.562,-1.752,14.287,2.685,2.6574732256716063,0.06867870606597687,1.0295173658738952,3.001966313430247,6.069382473810281,0.7733553915586875,0.04400000000000004,-1.042,11.859499999999999,3.5000000000000004,2.9111131992176817,0.3721478297564909,0.8421999039036039,1.9572558564177402,6.1252330098740995,0.9468411192069237,-2.2473382499999985,7.306575125000002,-7.183895625000004,6.389964522108651,-7.122578356304992,-4.299087877976501,3.8459260713993517,-11.492198297395495,-0.6937784250439761
2.604,0.198,11.597000000000001,-0.225,2.457807559243455,-0.6022258584006435,1.100377733504865,2.971423051520346,6.055245306869127,0.6698573669154237,0.04200000000000026,-0.9745,12.134500000000001,2.5025000000000004,2.571297593854386,-0.02081305133003239,0.9607950265766185,2.4745714467088593,6.093904349800801,0.8331329184394933,-2.289684749999999,7.810449125000005,-7.057843125000003,5.184472717318685,-9.227526849334229,-2.0082112074928444,4.088989253427327,-11.83555050671392,-0.8262317058388332
2.651,2.088,12.567,-2.1750000000000003,2.2352780796141776,-0.6589490590904592,1.3087700461929879,2.9103365277005446,6.049660253262745,0.5377359425394529,0.04699999999999971,-0.09699999999999998,12.204500000000001,0.6025000000000001,2.4368199749882233,-0.2597049926967563,1.0968870750008763,2.9779680362153247,6.070167871973679,0.7169376234879707,-2.314864999999999,8.382415625000002,-6.9848756250000035,2.090244652132469,-10.943024733812283,-0.5413558391599951,4.259945111609428,-12.30955846891786,-0.8861465314351745
2.694,3.0180000000000002,10.577,-2.435,2.520115813539652,0.0545415391248228,0.9150237669430672,2.8797932657906435,6.03883921190038,0.4363323129985824,0.04300000000000015,0.8880000000000001,12.257,-0.5375000000000001,2.4676686695172227,-0.2844886680750758,1.0884222281287037,2.9408797896104453,6.053281811460633,0.6043202535030366,-2.297858499999999,8.908337875000004,-6.983478125000003,2.330368397462819,-11.191582917254458,-1.6508964358372604,4.354988292175727,-12.785452533415796,-0.9332799553476157
2.736,2.5780000000000003,11.557,-3.455,2.5930705762730155,0.2912081856952539,0.4066093558371189,2.871066619530672,6.018069793801647,0.33056536032772604,0.04200000000000026,1.9705000000000001,11.5745,-2.0725000000000002,2.451568007167575,-0.2288562981677565,0.9326952256195097,2.9081548661355523,6.040453641458475,0.49362274569529624,-2.2378299999999984,9.408799375000008,-7.038288125000004,2.5342944290331655,-11.337925595914303,-2.845994280897164,4.457146211532143,-13.258572212192343,-1.0277146603990392
