4777,0.77,13.11,-8.61,-22.50,-4.94,8.56,354.81,7.31,5.44
4817,0.74,11.45,-8.15,4.00,6.31,-27.37,355.38,7.25,5.56
4857,1.12,10.37,-8.05,-2.50,-3.63,-21.06,356.44,7.38,5.38
4896,1.91,9.99,-8.47,1.63,-4.81,-19.12,357.19,7.63,5.25
4935,2.04,9.12,-8.34,11.13,4.69,-15.81,357.88,7.56,4.81
4980,2.48,9.15,-8.16,7.19,7.31,-5.00,358.19,7.31,4.38
5020,2.03,9.30,-8.70,8.13,7.88,-11.88,358.50,7.06,4.06
5059,2.04,8.67,-8.41,13.31,4.00,-9.44,358.88,6.88,3.63
5098,-0.02,-0.23,-0.22,12.63,1.00,-3.38,5.56,21.62,-80.87
5137,-0.50,-0.31,-0.50,4.88,1.69,-2.44,5.50,21.50,-81.06
5178,-0.30,-0.12,-0.38,6.69,0.19,-3.69,5.63,21.31,-81.37
5219,-0.29,0.21,-0.56,1.19,1.44,-6.75,5.81,21.12,-81.62
