time,[raw] acc (e_r),[raw] acc (e_theta),[raw] acc (e_phi),[raw] w (e_r),[raw] w (e_theta),[raw] w (e_phi),[raw] euler (alpha),[raw] euler (beta),[raw] euler (gamma),delta time,acc (e_r),acc (e_theta),acc (e_phi),w (e_r),w (e_theta),w (e_phi),euler (alpha),euler (beta),euler (gamma),vel (e_r),vel (e_theta),vel (e_phi),acc (x),acc (y),acc (z),vel (x),vel (y),vel (z),pos (x),pos (y),pos (z)
1.285,3.729,8.200000000000001,-8.607,-0.21027726828027682,0.06431538293599104,0.15580554232553379,6.203598293288645,-0.1069886831472524,-0.05672320068981571,0.041999999999999815,4.233931440880381,8.191699934513002,-7.378780008175028,-0.288388293915144,0.14186590712304004,0.29018639346175124,-0.0675878752834802,-0.09520771069629068,-0.05427973973702365,2.212146279804318,2.9124538131715165,-2.4682950634449936,2.9529450418446257,8.86392512790077,-7.224089186813364,2.0309072433057187,3.0321150424116743,-2.448182144225867,0.42922736052763344,0.527149323663009,-0.42509681250455067
1.324,4.159,8.81,-5.917,-0.7382393670085615,0.27148596514771794,0.2081654198853637,6.194871647028673,-0.11344640137963143,-0.03385938748868999,0.039000000000000146,3.2287832699080328,8.703240485730067,-7.018669489070756,-0.4015095151252037,0.004363370159280629,0.3328751461853687,-0.07792895110154663,-0.10393435695626232,-0.05100724738953428,2.3710772735646857,3.2535927910343885,-2.7588039066777266,1.7995533767659948,9.285935857068644,-6.779834854616935,2.138433212273653,3.3971379462740012,-2.730213406706101,0.5091608200828006,0.6513654395372164,-0.5252559730598704
1.362,1.969,8.860000000000001,-6.4270000000000005,-0.953263930854263,0.21912608758788807,0.5059185902755963,6.17741835450873,-0.1265363707695889,-0.0020943951023931952,0.038000000000000034,1.1582039082704079,9.53879249307035,-7.784348207786577,-0.4314315132243046,-0.16169767959217116,0.3918610028133511,-0.08748462875621543,-0.11239920382843482,-0.037088246604879506,2.4481195864679934,3.586310968109074,-3.0230401560817604,-0.5547939044892464,9.885057065629214,-7.409718353072116,2.1552352329515694,3.749063819652314,-2.983947659299605,0.5926813703593826,0.7883219004348898,-0.6347816037479599
1.401,-1.9509999999999998,10.67,-10.187,-0.4438023221971181,-0.7734426580212872,0.5713684372253837,6.154554541307604,-0.11135200627723822,0.022863813201125717,0.038999999999999924,-1.9425851380060468,10.991034599179232,-10.127547285312687,-0.3615160669963802,-0.3200295886670919,0.4382049907732437,-0.10057459814617298,-0.11458086539342774,-0.017453292519943292,2.4453183304928165,3.996754059178425,-3.3794732004494947,-4.174300610123831,10.908344166690194,-9.525068742657828,2.077491726245624,4.164269860087212,-3.3207340123128355,0.6738806908535837,0.9411109289153525,-0.7562822919281386
1.448,-6.891,14.17,-14.347,-0.11760028499937793,-0.8814785387197361,0.5167396316379611,6.127152872051293,-0.06771877497737998,0.023911010752322315,0.04699999999999993,-4.215737170620056,12.065805849892694,-12.024820296059923,-0.22077660568230467,-0.41888771836268357,0.4432277311116717,-0.11968595345551103,-0.10476338835095964,0.0027052603405912116,2.2782573658560863,4.533021505035054,-3.899135829409009,-6.85285175072258,11.44532626900213,-11.401550040687242,1.7925555369023765,4.684529769331217,-3.8104773546316806,0.7674521543637982,1.1504449438433486,-0.9247421565893958
1.489,-3.621,11.120000000000001,-11.627,-0.3783524752473308,-0.6905395185515566,0.5800950834853553,6.1053362564013645,-0.039269908169872414,0.03717551306747922,0.04100000000000015,-4.361495050072561,11.687254168300559,-12.020084780357951,-0.0718746863500169,-0.43249815753528953,0.3929642865272236,-0.14206980111233825,-0.08621926504851989,0.02046398547963351,2.110104201015618,5.03602973447117,-4.406219084525589,-6.985273618953039,10.715133927691417,-11.682844027601075,1.5170833836389477,5.153435175386746,-4.296557170590708,0.8328891388140668,1.3506158144611051,-1.0895903078943021
1.529,-4.371,10.59,-11.057,0.9437344331383739,-0.032899456400093105,0.582364011512948,6.084741371227831,-0.03822271061867582,0.016406094968746697,0.039999999999999813,-3.4717859336134387,11.058108428371728,-11.346916254448622,0.019280478616228884,-0.37798821511704506,0.2954718666423908,-0.16523904693256308,-0.0641408500107916,0.025089107997418487,1.9387027878663234,5.47664305463297,-4.863967604612867,-5.959944262614413,10.057528479850822,-11.243342622701292,1.242075568963565,5.553897911560267,-4.747112693611224,0.8905256963925312,1.5666596651503273,-1.2719715962924452
1.572,-1.6809999999999998,10.91,-11.317,0.14856242592975735,-0.2945243112740431,-0.21839304930205045,6.084741371227831,-0.027227136331111543,-0.0054105206811824215,0.04300000000000015,-2.2925769150293687,11.042814033867895,-10.729152872736751,0.0194964762083856,-0.28719466030577734,0.17642404213322394,-0.1826923394525064,-0.043109632524259936,0.018020524526841455,1.8280118642003524,5.961676844730112,-5.3474849456309546,-4.719085979855848,10.250988937479107,-10.722025246327279,1.0276508450600046,5.999487563758228,-5.227663706075436,0.9363272117276528,1.81305912270818,-1.4849468380281914
1.612,-1.101,11.94,-9.727,-0.14046409820050365,-0.35246924244025485,0.006230825429619756,6.089104694357816,-0.0153588974175501,-0.004363323129985824,0.040000000000000036,-1.5370231631701228,11.023179677362965,-9.827250796911237,-0.051735899370579305,-0.1727084089964904,0.0592383504631314,-0.19220438387587557,-0.03001966313430247,0.010951941056264418,1.7406363785580432,6.39317171481698,-5.75208864468142,-3.9077401489245083,10.419566673565402,-9.829037892517789,0.8424104998902853,6.404024171151502,-5.633328960634611,0.9766235654214512,2.063199479931838,-1.7039470989390297
1.652,-1.091,9.71,-8.347,-0.35967745225099146,-0.2847504674628748,0.0662701516982247,6.083519640751435,-0.0020943951023931952,0.006457718232379019,0.039999999999999813,-1.8510876292628065,10.821236035129782,-9.13110205640613,-0.13834440223958439,-0.029699336557154607,-0.0566504118674723,-0.19765853778835796,-0.020725784867432664,0.0032724923474893677,1.6907884349073838,6.841100428442771,-6.1364083871881245,-4.128444123366797,10.217368353538275,-9.080970903601559,0.7012709690743961,6.82810921689528,-6.015919009008768,1.0043080625769265,2.3256417022449725,-1.935305485463159
1.692,-2.661,10.84,-9.137,-0.35531412912100563,0.1908517537055799,-0.07440338601251827,6.085788568779027,-0.0020943951023931952,0.02181661564992912,0.040000000000000036,-3.484451894420342,11.478130384117048,-9.188704025922473,-0.1869845379859909,0.1382326851438518,-0.19692795559945123,-0.19739673840055882,-0.011693705988362009,0.0046251225177849735,1.5749587042294875,7.270321770843634,-6.492626818660861,-5.774905262567706,10.529566565661746,-9.17059763281491,0.4931248744908271,7.228272259863237,-6.370975882497795,1.0318318220971672,2.6091292572464484,-2.184853510661262
1.732,-6.611000000000001,13.6,-9.827,-0.3008598564587825,0.5332853529468674,-0.1365371073835164,6.09119908946021,-0.02076941809873252,0.03385938748868999,0.040000000000000036,-5.915191249120712,12.857054984140795,-9.541631421282599,-0.17440318862234452,0.30825554418866224,-0.3909688968719997,-0.19578230884246395,-0.010079276430267252,0.014442599560253075,1.401400615493185,7.768977929185955,-6.875442381606507,-8.399069292001652,11.322944684879085,-9.621987281732638,0.2262425095325388,7.676890274242806,-6.75439032523002,1.0429749022645298,2.9045495493195204,-2.445361656986226
1.771,-8.270999999999999,13.91,-9.737,-0.1635024443268288,0.49628437280458765,-0.5184151477198757,6.1053362564013645,-0.04258603374866164,0.039269908169872414,0.038999999999999924,-7.8185722077967394,13.831876741916382,-9.680035534158048,-0.10783269227202123,0.4508533772196466,-0.6445542068350353,-0.19172441833157694,-0.01688606051304514,0.025350907385217634,1.116044860560414,8.279925424662775,-7.243428246280306,-10.472984985356787,11.843784660646739,-9.807921488438911,-0.161592707707213,8.118759478311903,-7.127406359346591,1.0483312190615355,3.2152178814148535,-2.7180612939566067
1.812,-9.991,14.9,-9.497,-0.06314601233715485,0.5791875122743182,-0.8500277055987983,6.134832320760069,-0.060039326268604934,0.046949356878647465,0.04100000000000015,-7.91157258153318,13.887035276652242,-9.679855157160606,-0.011230420084304787,0.5419342801107998,-0.9204962926788283,-0.17889624832941853,-0.03137229330459808,0.03547381704678475,0.7986913015549196,8.863968312493459,-7.648091949113329,-10.555000263082094,11.918152572673499,-9.782225414100472,-0.5865090223702231,8.618844585516303,-7.53631272883097,1.0290115162075761,3.5554539110216963,-3.0165537125996655
1.853,-6.581,13.110000000000001,-10.167,0.3002315379280646,0.7776314482260736,-1.3823531274570688,6.179512749611123,-0.08517206749732328,0.040317105721069016,0.040999999999999925,-5.2284942604201206,12.795585448901608,-9.509352554893985,0.08839205245236967,0.56181971833944,-1.1371576573021827,-0.15546520312139456,-0.0521417114033306,0.040098939564569724,0.5052356510376358,9.402992003060945,-8.034848632088798,-7.632597677548673,11.456413225601056,-9.590932901527845,-0.9860423518154097,9.088721190063442,-7.9272856919802965,1.0005843800251542,3.921550287890875,-3.3357938478341675
1.893,0.419,10.69,-8.557,0.03616322210132251,0.9053895494720584,-2.224474491544333,6.254910973297278,-0.11780972450961724,0.04363323129985824,0.040000000000000036,-0.9490342039220206,11.152115691840123,-8.975952714501375,0.1710983712804398,0.4939286524879207,-1.1974901791628434,-0.11453723216212763,-0.07640178800605177,0.042542400517361786,0.3944066495015929,9.893872515673133,-8.413686556891921,-2.896000764807819,10.587224387086328,-9.239152385640269,-1.1828186668022853,9.54175887601499,-8.311193418293104,0.9520772710692795,4.291105386329435,-3.6583101690950843
1.937,3.069,9.65,-8.997,0.6033952289994796,0.32052971712875866,-1.6157036484487108,0.050265482457436686,-0.13316862192716733,0.03717551306747922,0.04400000000000004,2.6203502886917414,9.888354925520733,-8.167948987882777,0.22989287484771523,0.3340650727830353,-1.0444931491373932,-0.05750859885321302,-0.0990474350506782,0.042018801741763485,0.42610981708350193,10.34117636659252,-8.783209077543868,1.2299381315482867,9.663840442347682,-8.744062530344873,-1.2259731976518173,9.974897226787972,-8.700245554538842,0.9030479062023493,4.72396496253586,-4.0350387447910006
1.976,5.098999999999999,8.64,-6.2170000000000005,-0.0216071761396898,0.38720129455494207,-0.9100670318674032,0.09389871375729493,-0.14835298641951802,0.03822271061867582,0.038999999999999924,5.257447712294063,9.408643692848592,-7.263136874364472,0.268002171111288,0.10344856880925205,-0.7056810430667515,0.0030543261909901295,-0.12112585008840646,0.03983714017677057,0.5887112178653872,10.728289356590205,-9.093161985724072,4.369825731938626,9.072504902515458,-8.216493638320339,-1.1064286331388733,10.350951236684484,-9.038215226904684,0.8524279913021041,5.116884375681749,-4.378512940544494
